region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Pou3f1,7.053,0.064,92.1,1.2,6.989
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Vat1l,6.207,0.425,87.9,7.5,5.782
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Adcyap1,4.394,0.299,65.8,5.1,4.095
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Reln,4.285,0.326,64.3,5.7,3.959
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Bhlhe22,3.906,0.114,64.2,2.1,3.792
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Lratd2,2.789,0.092,47.3,1.6,2.697
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Grp,2.773,0.597,44.9,9.8,2.176
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Rorb,2.34,0.501,35.6,8.8,1.84
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Pdyn,1.623,0.124,26.6,2.2,1.499
ORBm,022 L5 ET CTX Glut,030 L6 CT CTX Glut,False,Npnt,1.752,0.593,27.5,10.5,1.159
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Pou3f1,7.053,0.081,92.1,1.4,6.972
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Lamp5,6.394,0.351,88.9,5.8,6.043
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Vat1l,6.207,0.549,87.9,8.9,5.658
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Zfp804b,5.766,0.839,76.6,12.3,4.928
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Npr3,4.486,0.061,70.8,1.1,4.425
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Adcyap1,4.394,0.223,65.8,3.7,4.171
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Reln,4.285,0.315,64.3,5.0,3.971
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Bdnf,4.429,0.877,62.8,13.8,3.552
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Bhlhe22,3.906,0.907,64.2,14.5,2.998
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Egr4,3.348,0.494,51.7,7.8,2.853
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Rgs2,3.67,0.903,60.9,14.7,2.767
ORBm,022 L5 ET CTX Glut,032 L5 NP CTX Glut,True,Lratd2,2.789,0.046,47.3,0.8,2.743
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Meis2,8.093,0.655,96.5,10.0,7.438
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Mpped1,8.363,0.957,99.4,14.6,7.406
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Fezf2,7.132,0.106,94.1,1.6,7.027
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Pou3f1,7.053,0.052,92.1,0.8,7.001
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Neurod2,6.606,0.285,92.3,4.4,6.321
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Crym,6.295,0.181,89.1,2.8,6.114
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Lamp5,6.394,0.285,88.9,4.4,6.109
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Satb2,6.198,0.454,87.3,6.9,5.744
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Npr3,4.486,0.035,70.8,0.6,4.452
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Adcyap1,4.394,0.089,65.8,1.3,4.305
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Bdnf,4.429,0.218,62.8,3.4,4.211
ORBm,022 L5 ET CTX Glut,046 Vip Gaba,False,Tbr1,4.314,0.363,70.6,5.6,3.951
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Meis2,8.093,0.676,96.5,10.9,7.417
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Pou3f1,7.053,0.047,92.1,0.8,7.006
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Fezf2,7.132,0.156,94.1,2.7,6.977
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Neurod2,6.606,0.303,92.3,5.1,6.303
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Etv1,6.735,0.491,90.2,8.2,6.244
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Crym,6.295,0.22,89.1,3.7,6.075
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Satb2,6.198,0.478,87.3,7.9,5.72
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Egr3,5.643,0.899,81.0,14.5,4.744
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Npr3,4.486,0.077,70.8,1.3,4.409
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Adcyap1,4.394,0.24,65.8,3.9,4.154
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Bdnf,4.429,0.431,62.8,7.0,3.998
ORBm,022 L5 ET CTX Glut,049 Lamp5 Gaba,False,Tbr1,4.314,0.442,70.6,7.1,3.873
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Meis2,8.093,0.585,96.5,10.2,7.508
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Fezf2,7.132,0.115,94.1,2.1,7.017
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Pou3f1,7.053,0.093,92.1,1.7,6.96
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Nfix,7.57,0.829,97.4,14.7,6.741
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Neurod2,6.606,0.336,92.3,5.8,6.27
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Lamp5,6.394,0.286,88.9,5.0,6.108
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Crym,6.295,0.239,89.1,4.3,6.056
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Satb2,6.198,0.62,87.3,10.3,5.578
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Adcyap1,4.394,0.104,65.8,1.9,4.29
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Bdnf,4.429,0.308,62.8,5.5,4.121
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Npr3,4.486,0.414,70.8,7.4,4.072
ORBm,022 L5 ET CTX Glut,052 Pvalb Gaba,False,Tbr1,4.314,0.495,70.6,8.6,3.819
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Nfib,9.498,0.789,100.0,13.5,8.709
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Meis2,8.093,0.632,96.5,10.9,7.461
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Fezf2,7.132,0.14,94.1,2.5,6.993
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Pou3f1,7.053,0.175,92.1,3.2,6.878
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Nfix,7.57,0.708,97.4,12.5,6.862
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Neurod2,6.606,0.332,92.3,5.8,6.274
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Lamp5,6.394,0.278,88.9,4.9,6.116
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Crym,6.295,0.261,89.1,4.6,6.034
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Etv1,6.735,0.868,90.2,13.5,5.867
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Satb2,6.198,0.554,87.3,9.4,5.644
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Adcyap1,4.394,0.106,65.8,1.8,4.288
ORBm,022 L5 ET CTX Glut,053 Sst Gaba,False,Npr3,4.486,0.471,70.8,8.2,4.015
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Ccn2,6.137,0.076,76.9,1.4,6.061
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Cplx3,5.342,0.225,61.6,4.1,5.117
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Foxp2,5.375,0.371,68.7,6.5,5.004
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Nxph4,4.913,0.045,65.5,0.8,4.868
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Syt6,3.143,0.35,44.9,6.2,2.793
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Sla,2.841,0.238,44.0,4.2,2.602
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Moxd1,2.246,0.043,33.1,0.8,2.203
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Bhlhe22,2.032,0.659,31.5,11.6,1.373
ORBm,029 L6b CTX Glut,004 L6 IT CTX Glut,True,Rprm,1.935,0.675,28.2,11.8,1.261
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Ccn2,6.137,0.074,76.9,1.4,6.063
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Cplx3,5.342,0.188,61.6,3.5,5.154
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Foxp2,5.375,0.472,68.7,8.8,4.902
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Nxph4,4.913,0.049,65.5,1.0,4.865
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Syt6,3.143,0.317,44.9,5.9,2.826
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Sla,2.841,0.086,44.0,1.6,2.755
ORBm,029 L6b CTX Glut,005 L5 IT CTX Glut,False,Moxd1,2.246,0.049,33.1,0.9,2.197
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,7.016,0.476,91.9,8.5,6.541
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Ccn2,6.137,0.046,76.9,0.9,6.091
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sulf1,5.79,0.24,78.6,4.4,5.55
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Cplx3,5.342,0.15,61.6,2.8,5.192
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Nxph4,4.913,0.049,65.5,1.0,4.864
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,5.375,0.523,68.7,9.6,4.851
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,4.357,0.248,67.2,4.5,4.109
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Syt6,3.143,0.206,44.9,3.8,2.938
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Sla,2.841,0.088,44.0,1.6,2.752
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Moxd1,2.246,0.048,33.1,0.9,2.198
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Ntsr1,1.743,0.287,29.9,5.3,1.456
ORBm,029 L6b CTX Glut,006 L4/5 IT CTX Glut,False,Rgs9,1.876,0.586,31.2,10.9,1.29
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,7.016,0.353,91.9,6.5,6.664
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,6.41,0.204,86.5,3.7,6.206
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Ccn2,6.137,0.046,76.9,0.9,6.091
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Thsd7b,5.812,0.493,76.7,8.9,5.319
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Cplx3,5.342,0.156,61.6,2.9,5.186
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,5.375,0.262,68.7,4.7,5.113
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Nxph4,4.913,0.023,65.5,0.5,4.89
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,4.394,0.155,68.7,2.9,4.24
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Drd1,4.357,0.284,67.2,5.1,4.074
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Syt6,3.143,0.175,44.9,3.1,2.968
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Sla,2.841,0.171,44.0,3.1,2.669
ORBm,029 L6b CTX Glut,007 L2/3 IT CTX Glut,False,Moxd1,2.246,0.048,33.1,0.9,2.199
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sema5a,7.016,0.402,91.9,7.2,6.615
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Rai14,6.41,0.249,86.5,4.6,6.161
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Ccn2,6.137,0.134,76.9,2.6,6.003
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sulf1,5.79,0.322,78.6,6.0,5.469
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Thsd7b,5.812,0.48,76.7,8.8,5.333
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Cplx3,5.342,0.102,61.6,1.9,5.24
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Nxph4,4.913,0.033,65.5,0.6,4.88
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Drd1,4.357,0.055,67.2,1.0,4.302
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Syt6,3.143,0.413,44.9,7.5,2.731
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Sla,2.841,0.352,44.0,6.4,2.488
ORBm,029 L6b CTX Glut,022 L5 ET CTX Glut,False,Moxd1,2.246,0.066,33.1,1.2,2.181
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Ccn2,6.137,0.808,76.9,13.4,5.33
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Cplx3,5.342,0.201,61.6,3.4,5.141
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Nxph4,4.913,0.299,65.5,5.2,4.615
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Moxd1,2.246,0.037,33.1,0.7,2.21
ORBm,029 L6b CTX Glut,030 L6 CT CTX Glut,True,Bhlhe22,2.032,0.114,31.5,2.1,1.918
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Sulf1,5.79,0.275,78.6,4.3,5.515
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Thsd7b,5.812,0.37,76.7,5.8,5.443
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Cplx3,5.342,0.091,61.6,1.4,5.25
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Nxph4,4.913,0.036,65.5,0.6,4.877
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Nr4a2,3.91,0.105,57.7,1.7,3.805
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Rspo2,4.034,0.267,58.3,4.3,3.768
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Ppp1r1b,4.107,0.808,62.6,13.1,3.299
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Sla,2.841,0.105,44.0,1.7,2.736
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Syt6,3.143,0.481,44.9,7.5,2.662
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Moxd1,2.246,0.031,33.1,0.5,2.215
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Ntsr1,1.743,0.04,29.9,0.7,1.703
ORBm,029 L6b CTX Glut,032 L5 NP CTX Glut,False,Nptx2,2.023,0.328,30.4,5.1,1.696
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Mpped1,9.012,0.957,99.6,14.6,8.055
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Satb2,8.407,0.454,98.5,6.9,7.954
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Neurod2,7.162,0.285,95.0,4.4,6.877
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Tbr1,7.193,0.363,95.4,5.6,6.829
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Rai14,6.41,0.401,86.5,5.9,6.009
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Ccn2,6.137,0.152,76.9,2.5,5.985
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Sulf1,5.79,0.143,78.6,2.2,5.647
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Neurod6,5.762,0.333,80.2,5.1,5.429
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Foxp2,5.375,0.301,68.7,4.5,5.073
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Nxph4,4.913,0.065,65.5,1.0,4.848
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Cplx3,5.342,0.726,61.6,10.8,4.616
ORBm,029 L6b CTX Glut,046 Vip Gaba,False,Fezf2,4.394,0.106,68.7,1.6,4.289
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Satb2,8.407,0.478,98.5,7.9,7.929
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Neurod2,7.162,0.303,95.0,5.1,6.859
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Tbr1,7.193,0.442,95.4,7.1,6.751
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Rai14,6.41,0.131,86.5,2.1,6.279
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Ccn2,6.137,0.092,76.9,1.5,6.045
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Sulf1,5.79,0.229,78.6,3.8,5.562
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Neurod6,5.762,0.356,80.2,5.9,5.406
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Satb1,5.714,0.617,79.1,10.1,5.097
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Foxp2,5.375,0.287,68.7,4.7,5.088
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Nxph4,4.913,0.047,65.5,0.8,4.866
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Fezf2,4.394,0.156,68.7,2.7,4.239
ORBm,029 L6b CTX Glut,049 Lamp5 Gaba,False,Rspo2,4.034,0.179,58.3,2.9,3.855
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Satb2,8.407,0.62,98.5,10.3,7.787
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Nfix,7.94,0.829,97.8,14.7,7.111
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Neurod2,7.162,0.336,95.0,5.8,6.826
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Tbr1,7.193,0.495,95.4,8.6,6.697
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Rai14,6.41,0.138,86.5,2.4,6.272
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Ccn2,6.137,0.13,76.9,2.4,6.008
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Sulf1,5.79,0.178,78.6,3.0,5.612
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Neurod6,5.762,0.387,80.2,6.7,5.376
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Cplx3,5.342,0.09,61.6,1.6,5.252
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Nxph4,4.913,0.033,65.5,0.6,4.88
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Foxp2,5.375,0.517,68.7,8.3,4.857
ORBm,029 L6b CTX Glut,052 Pvalb Gaba,False,Fezf2,4.394,0.115,68.7,2.1,4.279
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Nfib,9.254,0.789,99.5,13.5,8.465
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Satb2,8.407,0.554,98.5,9.4,7.853
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Nfix,7.94,0.708,97.8,12.5,7.232
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Neurod2,7.162,0.332,95.0,5.8,6.83
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Tbr1,7.193,0.516,95.4,9.0,6.676
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Rai14,6.41,0.153,86.5,2.7,6.257
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Ccn2,6.137,0.102,76.9,1.9,6.035
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Sulf1,5.79,0.156,78.6,2.7,5.635
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Neurod6,5.762,0.399,80.2,7.0,5.363
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Cplx3,5.342,0.071,61.6,1.3,5.27
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Foxp2,5.375,0.237,68.7,4.1,5.138
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Nxph4,4.913,0.248,65.5,4.0,4.665
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Foxp2,8.498,0.371,98.7,6.5,8.127
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Rprm,7.383,0.675,91.3,11.8,6.708
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Syt6,6.902,0.35,91.7,6.2,6.552
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Sla,4.497,0.238,68.1,4.2,4.258
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Zfhx3,2.441,0.193,39.7,3.6,2.248
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Cyp26b1,1.761,0.057,27.2,1.1,1.704
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Foxp2,8.498,0.472,98.7,8.8,8.025
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Syt6,6.902,0.317,91.7,5.9,6.585
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Sla,4.497,0.086,68.1,1.6,4.41
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Zfhx3,2.441,0.34,39.7,6.5,2.101
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Cyp26b1,1.761,0.113,27.2,2.2,1.647
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,8.498,0.523,98.7,9.6,7.974
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Syt6,6.902,0.206,91.7,3.8,6.696
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,6.555,0.476,85.8,8.5,6.08
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sulf1,5.322,0.24,71.9,4.4,5.082
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sla,4.497,0.088,68.1,1.6,4.408
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Ptpru,3.678,0.629,58.5,11.7,3.048
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Rgs9,3.053,0.586,49.9,10.9,2.467
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Zfhx3,2.441,0.37,39.7,7.1,2.072
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,2.098,0.248,35.6,4.5,1.85
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Cyp26b1,1.761,0.142,27.2,2.6,1.618
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Rxfp1,1.751,0.447,27.2,7.4,1.304
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,8.498,0.262,98.7,4.7,8.236
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Thsd7b,7.399,0.493,91.8,8.9,6.906
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Rprm,7.383,0.641,91.3,11.5,6.741
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Syt6,6.902,0.175,91.7,3.1,6.727
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,6.555,0.353,85.8,6.5,6.202
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,4.785,0.204,71.8,3.7,4.581
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,4.676,0.155,71.8,2.9,4.522
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Sla,4.497,0.171,68.1,3.1,4.325
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Zfhx3,2.441,0.506,39.7,8.9,1.935
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Drd1,2.098,0.284,35.6,5.1,1.814
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Cyp26b1,1.761,0.058,27.2,1.1,1.703
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Rxfp1,1.751,0.219,27.2,3.8,1.532
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Thsd7b,7.399,0.48,91.8,8.8,6.919
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Syt6,6.902,0.413,91.7,7.5,6.489
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sema5a,6.555,0.402,85.8,7.2,6.153
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sulf1,5.322,0.322,71.9,6.0,5.0
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Rai14,4.785,0.249,71.8,4.6,4.536
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sla,4.497,0.352,68.1,6.4,4.144
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Drd1,2.098,0.055,35.6,1.0,2.042
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Cyp26b1,1.761,0.072,27.2,1.3,1.689
ORBm,030 L6 CT CTX Glut,029 L6b CTX Glut,True,Pou3f3,2.398,0.279,38.0,4.7,2.119
ORBm,030 L6 CT CTX Glut,029 L6b CTX Glut,True,Cyp26b1,1.761,0.043,27.2,0.8,1.718
ORBm,030 L6 CT CTX Glut,029 L6b CTX Glut,True,Etv1,1.965,0.9,31.1,14.6,1.064
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Thsd7b,7.399,0.37,91.8,5.8,7.029
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Syt6,6.902,0.481,91.7,7.5,6.42
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Sulf1,5.322,0.275,71.9,4.3,5.047
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Sla,4.497,0.105,68.1,1.7,4.392
